pitch,channel,on,off
52,1,31.014975825520832,31.26509659830729
69,0,31.014975825520832,31.14003621191406
64,0,31.14003621191406,31.26509659830729
52,1,31.26509659830729,31.51521737109375
69,0,31.26509659830729,31.39015698470052
59,0,31.39015698470052,31.51521737109375
68,0,31.51521737109375,31.64027775748698
64,0,31.64027775748698,31.765338143880207
52,1,31.765338143880207,32.01545891666667
68,0,31.765338143880207,31.890398530273437
59,0,31.890398530273437,32.01545891666667
52,1,32.01545891666667,32.265579689453126
68,0,32.01545891666667,32.1405193030599
64,0,32.1405193030599,32.265579689453126
52,1,32.265579689453126,32.515700462239586
68,0,32.265579689453126,32.390640075846356
59,0,32.390640075846356,32.515700462239586
52,1,32.515700462239586,32.76582123502604
68,0,32.515700462239586,32.640760848632816
64,0,32.640760848632816,32.76582123502604
52,1,32.76582123502604,33.0159420078125
68,0,32.76582123502604,32.89088162141927
59,0,32.89088162141927,33.0159420078125
68,0,33.0159420078125,33.14100239420573
64,0,33.14100239420573,33.26606278059896
52,1,33.26606278059896,33.51618355338542
68,0,33.26606278059896,33.39112316699219
57,0,33.39112316699219,33.51618355338542
52,1,33.51618355338542,33.76630432617188
68,0,33.51618355338542,33.64124393977865
64,0,33.64124393977865,33.76630432617188
52,1,33.76630432617188,34.01642509895834
68,0,33.76630432617188,33.89136471256511
57,0,33.89136471256511,34.01642509895834
52,1,34.01642509895834,34.26654587174479
68,0,34.01642509895834,34.14148548535156
64,0,34.14148548535156,34.26654587174479
52,1,34.26654587174479,34.51666664453125
68,0,34.26654587174479,34.39160625813802
57,0,34.39160625813802,34.51666664453125
66,0,34.51666664453125,34.64172703092448
63,0,34.64172703092448,34.76678741731771
52,1,34.76678741731771,35.01690819010417
66,0,34.76678741731771,34.89184780371094
57,0,34.89184780371094,35.01690819010417
52,1,35.01690819010417,35.26702896289063
66,0,35.01690819010417,35.1419685764974
63,0,35.1419685764974,35.26702896289063
52,1,35.26702896289063,35.51714973567708
66,0,35.26702896289063,35.39208934928386
57,0,35.39208934928386,35.51714973567708
52,1,35.51714973567708,35.76727050846354
66,0,35.51714973567708,35.64221012207031
63,0,35.64221012207031,35.76727050846354
52,1,35.76727050846354,36.01739128125
66,0,35.76727050846354,35.89233089485677
57,0,35.89233089485677,36.01739128125
66,0,36.01739128125,36.14245166764323
59,0,36.14245166764323,36.26751205403646
52,1,36.26751205403646,36.51763282682292
66,0,36.26751205403646,36.39257244042969
56,0,36.39257244042969,36.51763282682292
52,1,36.51763282682292,36.76775359960938
66,0,36.51763282682292,36.64269321321615
59,0,36.64269321321615,36.76775359960938
52,1,36.76775359960938,37.01787437239583
66,0,36.76775359960938,36.8928139860026
56,0,36.8928139860026,37.01787437239583
52,1,37.01787437239583,37.26799514518229
66,0,37.01787437239583,37.14293475878906
59,0,37.14293475878906,37.26799514518229
52,1,37.26799514518229,37.51811591796875
66,0,37.26799514518229,37.39305553157552
56,0,37.39305553157552,37.51811591796875
64,0,37.51811591796875,37.64317630436198
59,0,37.64317630436198,37.76823669075521
52,1,37.76823669075521,38.01835746354167
64,0,37.76823669075521,37.89329707714844
56,0,37.89329707714844,38.01835746354167
52,1,38.01835746354167,38.26847823632813
64,0,38.01835746354167,38.1434178499349
59,0,38.1434178499349,38.26847823632813
52,1,38.26847823632813,38.51859900911458
64,0,38.26847823632813,38.39353862272135
56,0,38.39353862272135,38.51859900911458
52,1,38.51859900911458,38.76871978190104
64,0,38.51859900911458,38.64365939550781
59,0,38.64365939550781,38.76871978190104
52,1,38.76871978190104,39.0188405546875
64,0,38.76871978190104,38.89378016829427
56,0,38.89378016829427,39.0188405546875
64,0,39.0188405546875,39.14390094108073
57,0,39.14390094108073,39.26896132747396
52,1,39.26896132747396,39.51908210026042
64,0,39.26896132747396,39.39402171386719
54,0,39.39402171386719,39.51908210026042
52,1,39.51908210026042,39.76920287304687
64,0,39.51908210026042,39.64414248665365
57,0,39.64414248665365,39.76920287304687
52,1,39.76920287304687,40.01932364583333
64,0,39.76920287304687,39.8942632594401
54,0,39.8942632594401,40.01932364583333
52,1,40.01932364583333,40.26944441861979
64,0,40.01932364583333,40.14438403222656
57,0,40.14438403222656,40.26944441861979
52,1,40.26944441861979,40.51956519140625
64,0,40.26944441861979,40.39450480501302
54,0,40.39450480501302,40.51956519140625
63,0,40.51956519140625,40.64462557779948
57,0,40.64462557779948,40.76968596419271
52,1,40.76968596419271,41.01980673697917
63,0,40.76968596419271,40.89474635058594
54,0,40.89474635058594,41.01980673697917
52,1,41.01980673697917,41.26992750976562
63,0,41.01980673697917,41.14486712337239
57,0,41.14486712337239,41.26992750976562
52,1,41.26992750976562,41.52004828255208
63,0,41.26992750976562,41.39498789615885
54,0,41.39498789615885,41.52004828255208
52,1,41.52004828255208,41.77016905533854
63,0,41.52004828255208,41.64510866894531
57,0,41.64510866894531,41.77016905533854
52,1,41.77016905533854,42.020289828125
63,0,41.77016905533854,41.89522944173177
54,0,41.89522944173177,42.020289828125
40,1,42.020289828125,42.520531373697914
40,0,42.020289828125,42.14535021451823
54,0,42.14535021451823,42.27041060091146
52,0,42.27041060091146,42.39547098730469
54,0,42.39547098730469,42.520531373697914
56,0,42.520531373697914,42.64559176009114
59,0,42.64559176009114,42.77065214648437
52,0,42.77065214648437,42.8957125328776
54,0,42.8957125328776,43.02077291927083
56,0,43.02077291927083,43.14583330566406
59,0,43.14583330566406,43.27089369205729
52,0,43.27089369205729,43.39595407845052
54,0,43.39595407845052,43.52101446484375
52,1,43.52101446484375,44.021256010416664
56,0,43.52101446484375,43.64607485123698
57,0,43.64607485123698,43.77113523763021
56,0,43.77113523763021,43.896195624023434
57,0,43.896195624023434,44.021256010416664
59,0,44.021256010416664,44.146316396809894
64,0,44.146316396809894,44.271376783203124
56,0,44.271376783203124,44.396437169596354
57,0,44.396437169596354,44.52149755598958
59,0,44.52149755598958,44.64655794238281
64,0,44.64655794238281,44.77161832877604
56,0,44.77161832877604,44.89667871516927
57,0,44.89667871516927,45.0217391015625
40,1,45.0217391015625,45.521980647135415
59,0,45.0217391015625,45.14679948795573
61,0,45.14679948795573,45.271859874348955
59,0,45.271859874348955,45.396920260742185
61,0,45.396920260742185,45.521980647135415
62,0,45.521980647135415,45.647041033528645
68,0,45.647041033528645,45.772101419921874
59,0,45.772101419921874,45.897161806315104
61,0,45.897161806315104,46.022222192708334
62,0,46.022222192708334,46.147282579101564
68,0,46.147282579101564,46.27234296549479
59,0,46.27234296549479,46.39740335188802
61,0,46.39740335188802,46.52246373828125
52,1,46.52246373828125,47.022705283854165
62,0,46.52246373828125,46.647524124674476
71,0,46.647524124674476,46.772584511067706
68,0,46.772584511067706,46.897644897460935
64,0,46.897644897460935,47.022705283854165
62,0,47.022705283854165,47.147765670247395
59,0,47.147765670247395,47.272826056640625
56,0,47.272826056640625,47.397886443033855
52,0,47.397886443033855,47.522946829427084
50,0,47.522946829427084,47.648007215820314
49,0,47.648007215820314,47.773067602213544
50,0,47.773067602213544,47.898127988606774
47,0,47.898127988606774,48.023188375000004
53,1,48.023188375000004,48.273309147786456
49,0,48.023188375000004,48.148248761393226
51,0,48.148248761393226,48.273309147786456
61,1,48.273309147786456,48.523429920572916
49,0,48.273309147786456,48.398369534179686
51,0,48.398369534179686,48.523429920572916
61,1,48.523429920572916,48.773550693359375
53,0,48.523429920572916,48.648490306966146
56,0,48.648490306966146,48.773550693359375
61,1,48.773550693359375,49.023671466145835
49,0,48.773550693359375,48.898611079752605
51,0,48.898611079752605,49.023671466145835
61,1,49.023671466145835,49.273792238932295
53,0,49.023671466145835,49.148731852539065
56,0,49.148731852539065,49.273792238932295
61,1,49.273792238932295,49.52391301171875
49,0,49.273792238932295,49.398852625325524
51,0,49.398852625325524,49.52391301171875
53,0,49.52391301171875,49.64897339811198
54,0,49.64897339811198,49.77403378450521
56,1,49.77403378450521,50.024154557291666
53,0,49.77403378450521,49.89909417089844
54,0,49.89909417089844,50.024154557291666
56,1,50.024154557291666,50.274275330078126
56,0,50.024154557291666,50.149214943684896
61,0,50.149214943684896,50.274275330078126
56,1,50.274275330078126,50.524396102864586
53,0,50.274275330078126,50.399335716471356
54,0,50.399335716471356,50.524396102864586
56,1,50.524396102864586,50.774516875651045
56,0,50.524396102864586,50.649456489257815
61,0,50.649456489257815,50.774516875651045
56,1,50.774516875651045,51.0246376484375
53,0,50.774516875651045,50.89957726204427
54,0,50.89957726204427,51.0246376484375
56,0,51.0246376484375,51.14969803483073
57,0,51.14969803483073,51.27475842122396
53,1,51.27475842122396,51.52487919401042
56,0,51.27475842122396,51.39981880761719
57,0,51.39981880761719,51.52487919401042
53,1,51.52487919401042,51.77499996679688
59,0,51.52487919401042,51.64993958040365
65,0,51.64993958040365,51.77499996679688
53,1,51.77499996679688,52.025120739583336
56,0,51.77499996679688,51.900060353190106
57,0,51.900060353190106,52.025120739583336
53,1,52.025120739583336,52.27524151236979
59,0,52.025120739583336,52.150181125976566
65,0,52.150181125976566,52.27524151236979
53,1,52.27524151236979,52.52536228515625
56,0,52.27524151236979,52.40030189876302
57,0,52.40030189876302,52.52536228515625
59,0,52.52536228515625,52.65042267154948
68,0,52.65042267154948,52.77548305794271
49,1,52.77548305794271,53.02560383072917
65,0,52.77548305794271,52.90054344433594
61,0,52.90054344433594,53.02560383072917
49,1,53.02560383072917,53.27572460351563
71,0,53.02560383072917,53.1506642171224
68,0,53.1506642171224,53.27572460351563
49,1,53.27572460351563,53.52584537630209
69,0,53.27572460351563,53.40078498990886
66,0,53.40078498990886,53.52584537630209
49,1,53.52584537630209,53.77596614908854
65,0,53.52584537630209,53.65090576269531
68,0,53.65090576269531,53.77596614908854
49,1,53.77596614908854,54.026086921875
61,0,53.77596614908854,53.90102653548177
59,0,53.90102653548177,54.026086921875
42,1,54.026086921875,54.52632846744792
57,0,54.026086921875,54.15114730826823
61,0,54.15114730826823,54.27620769466146
57,0,54.27620769466146,54.40126808105469
54,0,54.40126808105469,54.52632846744792
66,0,54.52632846744792,54.65138885384115
63,0,54.65138885384115,54.77644924023438
54,1,54.77644924023438,55.02657001302083
64,0,54.77644924023438,54.90150962662761
61,0,54.90150962662761,55.02657001302083
56,1,55.02657001302083,55.27669078580729
60,0,55.02657001302083,55.15163039941406
63,0,55.15163039941406,55.27669078580729
48,1,55.27669078580729,55.52681155859375
56,0,55.27669078580729,55.40175117220052
54,0,55.40175117220052,55.52681155859375
49,1,55.52681155859375,56.02705310416667
52,0,55.52681155859375,55.65187194498698
56,0,55.65187194498698,55.77693233138021
52,0,55.77693233138021,55.90199271777344
49,0,55.90199271777344,56.02705310416667
52,0,56.02705310416667,56.1521134905599
56,0,56.1521134905599,56.27717387695313
52,1,56.27717387695313,56.52729464973958
61,0,56.27717387695313,56.40223426334635
56,0,56.40223426334635,56.52729464973958
49,1,56.52729464973958,56.77741542252604
64,0,56.52729464973958,56.65235503613281
61,0,56.65235503613281,56.77741542252604
52,1,56.77741542252604,57.0275361953125
68,0,56.77741542252604,56.90247580891927
61,0,56.90247580891927,57.0275361953125
56,1,57.0275361953125,57.52777774088542
60,0,57.0275361953125,57.15259658170573
63,0,57.15259658170573,57.27765696809896
60,0,57.27765696809896,57.40271735449219
56,0,57.40271735449219,59.02850237760417
68,0,57.52777774088542,57.65283812727865
67,0,57.65283812727865,57.77789851367187
68,0,57.77789851367187,57.9029589000651
67,0,57.9029589000651,58.02801928645833
68,0,58.02801928645833,58.15307967285156
63,0,58.15307967285156,58.27814005924479
64,0,58.27814005924479,58.40320044563802
61,0,58.40320044563802,58.52826083203125
60,0,58.52826083203125,58.65332121842448
63,0,58.65332121842448,58.77838160481771
60,0,58.77838160481771,58.90344199121094
56,0,58.90344199121094,60.52922701432292
66,0,59.02850237760417,59.1535627639974
65,0,59.1535627639974,59.27862315039062
66,0,59.27862315039062,59.40368353678385
65,0,59.40368353678385,59.52874392317708
66,0,59.52874392317708,59.65380430957031
63,0,59.65380430957031,59.77886469596354
64,0,59.77886469596354,59.90392508235677
61,0,59.90392508235677,60.02898546875
60,0,60.02898546875,60.15404585514323
63,0,60.15404585514323,60.27910624153646
60,0,60.27910624153646,60.40416662792969
56,0,60.40416662792969,60.77934778710937
57,0,60.52922701432292,60.65428740071614
56,0,60.65428740071614,61.02946855989583
57,0,60.77934778710937,60.9044081735026
56,0,60.9044081735026,63.0304347421875
57,0,61.02946855989583,61.15452894628906
51,0,61.15452894628906,61.27958933268229
52,0,61.27958933268229,61.40464971907552
49,0,61.40464971907552,61.52971010546875
48,0,61.52971010546875,61.65477049186198
54,0,61.65477049186198,61.77983087825521
49,0,61.77983087825521,61.90489126464844
54,0,61.90489126464844,62.029951651041664
51,0,62.029951651041664,62.155012037434894
54,0,62.155012037434894,62.28007242382812
49,0,62.28007242382812,62.40513281022135
54,0,62.40513281022135,62.53019319661458
48,0,62.53019319661458,62.65525358300781
54,0,62.65525358300781,62.78031396940104
51,0,62.78031396940104,62.90537435579427
54,0,62.90537435579427,63.0304347421875
44,0,63.0304347421875,63.530676287760414
54,0,63.15549512858073,63.28055551497396
44,1,63.28055551497396,63.530676287760414
63,0,63.28055551497396,63.405615901367185
54,0,63.405615901367185,63.530676287760414
44,1,63.530676287760414,63.780797060546874
60,0,63.530676287760414,63.655736674153644
54,0,63.655736674153644,63.780797060546874
44,1,63.780797060546874,64.03091783333333
63,0,63.780797060546874,63.905857446940104
54,0,63.905857446940104,64.03091783333333
44,1,64.03091783333333,64.2810386061198
60,0,64.03091783333333,64.15597821972656
54,0,64.15597821972656,64.2810386061198
44,1,64.2810386061198,64.53115937890625
63,0,64.2810386061198,64.40609899251302
54,0,64.40609899251302,64.53115937890625
44,0,64.53115937890625,65.03140092447917
52,0,64.65621976529948,64.78128015169271
44,1,64.78128015169271,65.03140092447917
61,0,64.78128015169271,64.90634053808594
52,0,64.90634053808594,65.03140092447917
44,1,65.03140092447917,65.28152169726563
64,0,65.03140092447917,65.1564613108724
52,0,65.1564613108724,65.28152169726563
44,1,65.28152169726563,65.53164247005208
61,0,65.28152169726563,65.40658208365886
52,0,65.40658208365886,65.53164247005208
44,1,65.53164247005208,65.78176324283854
64,0,65.53164247005208,65.6567028564453
52,0,65.6567028564453,65.78176324283854
44,1,65.78176324283854,66.031884015625
61,0,65.78176324283854,65.90682362923177
52,0,65.90682362923177,66.031884015625
44,0,66.031884015625,66.53212556119792
54,0,66.15694440201823,66.28200478841146
44,1,66.28200478841146,66.53212556119792
63,0,66.28200478841146,66.40706517480469
54,0,66.40706517480469,66.53212556119792
44,1,66.53212556119792,66.78224633398438
60,0,66.53212556119792,66.65718594759115
54,0,66.65718594759115,66.78224633398438
44,1,66.78224633398438,67.03236710677083
63,0,66.78224633398438,66.9073067203776
54,0,66.9073067203776,67.03236710677083
44,1,67.03236710677083,67.2824878795573
60,0,67.03236710677083,67.15742749316406
54,0,67.15742749316406,67.2824878795573
44,1,67.2824878795573,67.53260865234375
63,0,67.2824878795573,67.40754826595052
54,0,67.40754826595052,67.53260865234375
44,0,67.53260865234375,68.03285019791667
52,0,67.65766903873698,67.78272942513021
44,1,67.78272942513021,68.03285019791667
61,0,67.78272942513021,67.90778981152344
52,0,67.90778981152344,68.03285019791667
44,1,68.03285019791667,68.28297097070312
64,0,68.03285019791667,68.1579105843099
52,0,68.1579105843099,68.28297097070312
44,1,68.28297097070312,68.53309174348958
61,0,68.28297097070312,68.40803135709635
52,0,68.40803135709635,68.53309174348958
44,1,68.53309174348958,68.78321251627604
64,0,68.53309174348958,68.65815212988281
52,0,68.65815212988281,68.78321251627604
44,1,68.78321251627604,69.0333332890625
